file,page_num,line_num,text,lang,lang_score,perplex,categ
CTX199904249,29,37,"Popis objektu: zahloubený objekt elipsovitého půdorysu, U profil, ploché dno",ces_Latn,0.9541,1047.08,Trash
CTX199904249,29,38,"Rozměry: délka 0,38 m, šířka 0,27 m, hloubka 0,045 m",ces_Latn,0.9997,150.50,Noisy
CTX199904249,29,39,Výplň 1: středně ulehlá šedohnědá jílovitopísčitá hlína,ces_Latn,1.0000,304.49,Noisy
CTX199904249,29,40,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,29,41,"Nálezy: keramika, mazanice, kameny",ces_Latn,0.7642,545.32,Trash
CTX199904249,29,42,Soubory č.: 483/98,ces_Latn,0.9788,3099.56,Trash
CTX199904249,29,43,Datace 1: kult. lužická,ces_Latn,0.9996,1370.74,Trash
CTX199904249,29,44,Datace 2: VS2 - intruse,ron_Latn,0.6052,1589.44,Trash
CTX199904249,29,45,Fotodokumentace (DIA): 56/37,ces_Latn,0.4735,721.48,Trash
CTX199904249,29,46,Plánová dokumentace:,ces_Latn,0.8231,2721.84,Trash
CTX199904249,29,47,Poznámka: kůlová dlažba - „mokrá perioda“,slk_Latn,0.7498,254.28,Noisy
CTX199904249,29,48,Množina: H,ces_Latn,0.6029,450.80,Noisy
CTX199904249,193,2,Výzkum,ces_Latn,1.0000,468.16,Noisy
CTX199904249,193,3,Datum,deu_Latn,0.9669,536029.31,Trash
CTX199904249,193,4,Objekt,deu_Latn,0.9982,716.65,Trash
CTX199904249,193,5,Sektor,deu_Latn,0.9806,2809.39,Trash
CTX199904249,193,6,Turnov,vie_Latn,0.6003,40785.12,Trash
CTX199904249,193,7,Maškovy zahrady,ces_Latn,0.9849,865.11,Trash
CTX199904249,193,11,Poeitaeový soubor,ces_Latn,1.0000,5741.77,Trash
CTX199904249,193,12,A8obj03.cdr,deu_Latn,0.4692,828.52,Trash
CTX199904249,193,13,Kresli,tur_Latn,0.2477,4608.29,Trash
CTX199904249,193,14,P. Pinč,slk_Latn,0.9845,16999.16,Trash
CTX199904249,193,15,Miil,est_Latn,0.9582,8146.06,Trash
CTX199904249,193,16,M. Kirschner,deu_Latn,0.6960,238.77,Noisy
CTX199904249,771,2,PŘIČÍSLO,deu_Latn,0.5050,614.03,Trash
CTX199904249,771,4,LOKALITA,kor_Hang,0.9309,141.37,Noisy
CTX199904249,771,5,Turnov (okr. Semily). Sobotecká ul. ppč. 1818/46,slk_Latn,0.5463,1543.29,Trash
CTX199904249,771,6,SONDA,kor_Hang,0.6782,3207.85,Trash
CTX199904249,771,8,OBJEKT,vie_Latn,0.3706,339.94,Noisy
CTX199904249,771,10,VRŠITÁ,vie_Latn,0.5179,259.68,Noisy
CTX199904249,771,12,DATUMNAL,ltz_Latn,0.9966,424.51,Noisy
CTX199904249,771,14,SACEK,vie_Latn,0.4761,3179.82,Trash
CTX199904249,771,16,NALEZ,deu_Latn,0.5767,9303.55,Trash
CTX199904249,771,17,"ker., kam. |",nld_Latn,0.2875,1077.11,Trash
CTX199904249,771,18,TYPKER,kor_Hang,0.3228,4378.16,Trash
CTX199904249,771,30,ATYPKER,kor_Hang,0.6738,2588.09,Trash
CTX199904249,771,44,MAZANICE,yue_Hant,0.4861,1106.95,Trash
CTX199904249,771,46,ZA 1RK0STI,kor_Hang,0.9947,683.11,Trash
CTX199904249,771,48,UHLÍKY,deu_Latn,0.9178,137101.25,Trash
CTX199904249,771,50,JINÉ,bod_Tibt,0.3695,3770.67,Trash
CTX199904249,771,51,2 kameny (terasa),ces_Latn,0.7324,2592.35,Trash
CTX199904249,771,52,DATACE,kor_Hang,0.5265,3450.75,Trash
CTX199904249,771,53,15. stol.,pol_Latn,0.3983,448.13,Noisy
CTX199904249,771,54,ULOŽENI,eng_Latn,0.3732,801.37,Trash
CTX199904249,771,55,OMCR Tumov,kor_Hang,0.9855,4674.59,Trash
CTX199904249,771,56,POZNÁMKA,deu_Latn,0.4857,281.56,Noisy
CTX199904249,771,57,Maškovy zahrady - prodejna Discount - Plus,ces_Latn,0.9704,1297.37,Trash
CTX199904249,771,58,P0ZNAMKA2,vie_Latn,0.4274,413.66,Noisy
CTX199904249,771,60,25. července 2010,ces_Latn,0.9994,1485.68,Trash
CTX199904249,771,61,Stránka 151 z 166,ces_Latn,0.9242,42974.07,Trash
CTX199904249,291,2,Turnov,vie_Latn,0.6003,40785.12,Trash
CTX199904249,291,3,Maškovy zahrady,ces_Latn,0.9849,865.11,Trash
CTX199904249,291,4,Výzkum,ces_Latn,1.0000,468.16,Noisy
CTX199904249,291,5,Dotumn,vie_Latn,0.7280,31723.01,Trash
CTX199904249,291,9,Poélloeovy soubor,ces_Latn,0.9993,53596.77,Trash
CTX199904249,291,10,D 1 cdr,deu_Latn,0.5740,2395.95,Trash
CTX199904249,291,11,M Čermák,slk_Latn,0.5672,1116.92,Trash
CTX199904249,291,12,M. Čermák,ces_Latn,0.5926,478.09,Noisy
CTX199904249,26,2,"Kůlové jamky a žlaby - 1/C10, 3/C10, 4/D10, 5/D10, 8/D10, 9/D10, 10/D10, 11/D10,",ces_Latn,0.5350,14.96,Noisy
CTX199904249,26,5,+ kůlová dlažba“,ces_Latn,0.9587,504.48,Trash
CTX199904249,26,6,Sídlištní objekt - silo: 21/E11,ces_Latn,0.9471,835.76,Trash
CTX199904249,26,7,Množina: A,slk_Latn,0.5787,289.77,Noisy
CTX199904249,26,8,Číslo objektu: C10/004/98,ces_Latn,0.8288,1286.84,Trash
CTX199904249,26,9,"Lokalita: Turnov - Maškovy zahrady, výzkum 1998 -stavba Discount- Plus; plocha A",ces_Latn,0.7957,837.08,Trash
CTX199904249,26,10,Plocha: A,eng_Latn,0.5160,201.63,Noisy
CTX199904249,26,11,"Popis objektu: zahloubený objekt trojúhelníkového půdorysu, V profil",ces_Latn,0.9795,795.44,Trash
CTX199904249,26,12,"Rozměry: výška 0,08 m, základna 0,1 m, hloubka 0,05 m",ces_Latn,0.9981,105.24,Noisy
CTX199904249,26,13,Výplň 1: středně ulehlá šedohnědá jílovitopísčitá hlína,ces_Latn,1.0000,304.49,Noisy
CTX199904249,26,14,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,26,15,Nálezy: keramika,ces_Latn,0.7176,4385.68,Trash
CTX199904249,26,16,Soubory č.: 534/98,ces_Latn,0.9761,3043.40,Trash
CTX199904249,26,17,Datace 1:,ces_Latn,0.9169,2227.91,Trash
CTX199904249,26,18,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,26,19,Fotodokumentace (DIA):,ces_Latn,0.6561,881.65,Trash
CTX199904249,26,20,Plánová dokumentace:,ces_Latn,0.8231,2721.84,Trash
CTX199904249,26,21,Poznámka: kůlová dlažba - „mokrá perioda“,slk_Latn,0.7498,254.28,Noisy
CTX199904249,26,22,Množina: H,ces_Latn,0.6029,450.80,Noisy
CTX199904249,26,23,Číslo objektu: C10/005/98,ces_Latn,0.8513,1253.99,Trash
CTX199904249,26,24,"Lokalita: Turnov - Maškovy zahrady, výzkum 1998 -stavba Discount- Plus; plocha A",ces_Latn,0.7957,837.08,Trash
CTX199904249,473,1,473,N/A,0,0,Non-text
CTX199904249,473,6,1998,N/A,0,0,Non-text
CTX199904249,473,7,A,N/A,0,0,Non-text
CTX199904249,473,8,Fl,N/A,0,0,Non-text
CTX199904249,344,1,344,N/A,0,0,Non-text
CTX199904249,344,6,17.11.1998,N/A,0,0,Non-text
CTX199904249,344,8,03,N/A,0,0,Non-text
CTX199904249,344,10,D2,N/A,0,0,Non-text
CTX199904249,344,15,Mil,N/A,0,0,Non-text
CTX199904249,344,17,1 : 20,N/A,0,0,Non-text
CTX199904249,303,1,2 m,N/A,0,0,Non-text
CTX199904249,303,2,303,N/A,0,0,Non-text
CTX199904249,303,9,22.10.1998,N/A,0,0,Non-text
CTX199904249,303,10,07,N/A,0,0,Non-text
CTX199904249,303,11,D10,N/A,0,0,Non-text
CTX199904249,303,18,1 :20,N/A,0,0,Non-text
CTX199904249,882,2,883,N/A,0,0,Non-text
CTX199904249,882,27,02%,N/A,0,0,Non-text
CTX199904249,882,29,0.4% -,N/A,0,0,Non-text
CTX199904249,882,31,1.3%,N/A,0,0,Non-text
CTX199904249,882,33,1.9% -,N/A,0,0,Non-text
CTX199904249,882,35,36%,N/A,0,0,Non-text
CTX199904249,882,37,39%,N/A,0,0,Non-text
CTX199904249,882,39,09%,N/A,0,0,Non-text
CTX199904249,882,43,66 7%,N/A,0,0,Non-text
CTX199904249,739,1,740,N/A,0,0,Non-text
CTX199904249,739,11,TA,N/A,0,0,Non-text
CTX199904249,739,12,TB,N/A,0,0,Non-text
CTX199904249,739,13,TC,N/A,0,0,Non-text
CTX199904249,739,14,TD,N/A,0,0,Non-text
CTX199904249,739,15,TE,N/A,0,0,Non-text
CTX199904249,739,17,AA,N/A,0,0,Non-text
CTX199904249,739,18,AB,N/A,0,0,Non-text
CTX199904249,739,19,AC,N/A,0,0,Non-text
CTX199904249,739,20,AD,N/A,0,0,Non-text
CTX199904249,739,21,AE,N/A,0,0,Non-text
CTX199904249,739,22,KOV,N/A,0,0,Non-text
CTX199904249,739,31,0567/98,N/A,0,0,Non-text
CTX199904249,739,35,1 1,N/A,0,0,Non-text
CTX199904249,739,36,"[23,10.98. |",N/A,0,0,Non-text
CTX199904249,739,37,119 1,N/A,0,0,Non-text
CTX199904249,739,39,I 1,N/A,0,0,Non-text
CTX199904249,739,41,1 1,N/A,0,0,Non-text
CTX199904249,739,42,1 i,N/A,0,0,Non-text
CTX199904249,739,43,1 1,N/A,0,0,Non-text
CTX199904249,739,44,1 ।,N/A,0,0,Non-text
CTX199904249,739,45,[ 1,N/A,0,0,Non-text
CTX199904249,739,47,1 ।,N/A,0,0,Non-text
CTX199904249,739,48,1 ।,N/A,0,0,Non-text
CTX199904249,739,49,I I,N/A,0,0,Non-text
CTX199904249,739,50,1 1,N/A,0,0,Non-text
CTX199904249,739,51,1 1,N/A,0,0,Non-text
CTX199904249,739,52,1 ।,N/A,0,0,Non-text
CTX199904249,739,53,1 1,N/A,0,0,Non-text
CTX199904249,739,54,1 ।,N/A,0,0,Non-text
CTX199904249,739,55,1 1,N/A,0,0,Non-text
CTX199904249,434,1,o,N/A,0,0,Non-text
CTX199904249,434,2,2 m,N/A,0,0,Non-text
CTX199904249,434,3,434,N/A,0,0,Non-text
CTX199904249,434,8,13.11.1998,N/A,0,0,Non-text
CTX199904249,434,10,02,N/A,0,0,Non-text
CTX199904249,434,12,E3,N/A,0,0,Non-text
CTX199904249,26,25,Plocha: A,eng_Latn,0.5160,201.63,Noisy
CTX199904249,26,26,"Popis objektu: zahloubený objekt téměř kruhového půdorysu, polokulovitý U profil, oblé dno",ces_Latn,0.9945,391.11,Noisy
CTX199904249,26,27,"Rozměry: průměr 0,42 m, hloubka 0,14 m",ces_Latn,1.0000,164.41,Noisy
CTX199904249,26,28,Výplň 1: středně ulehlá šedočerná písčitojílovitá hlína,ces_Latn,1.0000,371.65,Noisy
CTX199904249,26,29,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,26,30,Nálezy: mazanice,ces_Latn,0.8864,1338.48,Trash
CTX199904249,26,31,Soubory č.: 539/98,ces_Latn,0.9800,3160.21,Trash
CTX199904249,26,32,Datace 1: kult. lužická,ces_Latn,0.9996,1370.74,Trash
CTX199904249,26,33,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,26,34,Fotodokumentace (DIA):,ces_Latn,0.6561,881.65,Trash
CTX199904249,26,35,Plánová dokumentace:,ces_Latn,0.8231,2721.84,Trash
CTX199904249,26,36,"Poznámka: kůlová jamka skupiny A - „suchá perioda“, objekt zkoumán z 1/2",ces_Latn,0.8565,452.95,Noisy
CTX199904249,26,37,Množina: A,slk_Latn,0.5787,289.77,Noisy
CTX199904249,26,38,Číslo objektu: C10/006/98,ces_Latn,0.8933,1308.39,Trash
CTX199904249,26,39,"Lokalita: Turnov - Maškovy zahrady, výzkum 1998 -stavba Discount- Plus; plocha A",ces_Latn,0.7957,837.08,Trash
CTX199904249,26,40,Plocha: A,eng_Latn,0.5160,201.63,Noisy
CTX199904249,26,41,"Popis objektu: zahloubený objekt kruhového půdorysu, V profil",ces_Latn,0.9745,769.49,Trash
CTX199904249,26,42,"Rozměry: průměr 0,08 m, hloubka 0,09 m",ces_Latn,1.0000,145.86,Noisy
CTX199904249,26,43,Výplň 1: středně ulehlá šedohnědá jílovitopísčitá hlína,ces_Latn,1.0000,304.49,Noisy
CTX199904249,26,44,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,26,45,Nálezy: keramika,ces_Latn,0.7176,4385.68,Trash
CTX199904249,26,46,Soubory č.: 540/98,ces_Latn,0.9772,9709.00,Trash
CTX199904249,26,47,Datace 1: kult. lužická,ces_Latn,0.9996,1370.74,Trash
CTX199904249,26,48,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,473,2,Vyzkum,ces_Latn,0.9985,4525.93,Trash
CTX199904249,473,3,Turnov,vie_Latn,0.6003,40785.12,Trash
CTX199904249,473,4,Maškovy zahrady,ces_Latn,0.9849,865.11,Trash
CTX199904249,473,5,Dotumn,vie_Latn,0.7280,31723.01,Trash
CTX199904249,473,9,Poélloeovy soubor,ces_Latn,0.9993,53596.77,Trash
CTX199904249,473,10,F 1 cdr,kor_Hang,0.9384,2750.81,Trash
CTX199904249,473,11,M Čermák,slk_Latn,0.5672,1116.92,Trash
CTX199904249,473,12,M Čermák,slk_Latn,0.5672,1116.92,Trash
CTX199904249,344,2,Výzkum,ces_Latn,1.0000,468.16,Noisy
CTX199904249,344,3,Turnov,vie_Latn,0.6003,40785.12,Trash
CTX199904249,344,4,Maškovy zahrady,ces_Latn,0.9849,865.11,Trash
CTX199904249,344,5,Datum,deu_Latn,0.9669,536029.31,Trash
CTX199904249,344,7,Objekt,deu_Latn,0.9982,716.65,Trash
CTX199904249,344,9,Sektor,deu_Latn,0.9806,2809.39,Trash
CTX199904249,344,11,Poitaový soubor,ces_Latn,1.0000,5675.00,Trash
CTX199904249,344,12,D2obj03.cdr,deu_Latn,0.4036,665.26,Trash
CTX199904249,344,13,Kreslil,est_Latn,0.8800,2169.87,Trash
CTX199904249,344,14,P. Pinč,slk_Latn,0.9845,16999.16,Trash
CTX199904249,344,16,P. Pinč,slk_Latn,0.9845,16999.16,Trash
CTX199904249,303,3,Výzkum,ces_Latn,1.0000,468.16,Noisy
CTX199904249,303,4,Datum,deu_Latn,0.9669,536029.31,Trash
CTX199904249,303,5,Objekt,deu_Latn,0.9982,716.65,Trash
CTX199904249,303,6,Sektor,deu_Latn,0.9806,2809.39,Trash
CTX199904249,303,7,Turnov,vie_Latn,0.6003,40785.12,Trash
CTX199904249,303,8,Maškovy zahrady,ces_Latn,0.9849,865.11,Trash
CTX199904249,303,12,Poéitaéovy soubor,ces_Latn,0.9943,22565.82,Trash
CTX199904249,303,13,D1Oobj07.cdr,deu_Latn,0.5379,1220.18,Trash
CTX199904249,303,14,Kreslil,est_Latn,0.8800,2169.87,Trash
CTX199904249,303,15,P. Pinč,slk_Latn,0.9845,16999.16,Trash
CTX199904249,303,16,Mieri,ast_Latn,0.5284,3607247.00,Trash
CTX199904249,303,17,P. Pinč,slk_Latn,0.9845,16999.16,Trash
CTX199904249,882,1,antrakologická analýza,ces_Latn,0.7152,13065.53,Trash
CTX199904249,882,3,Cílem výzkumné zprávy je antrakologická analýza z lokality Turnov - Maškovy,ces_Latn,0.9983,1136.49,Trash
CTX199904249,882,4,zahrady. Studovaný materiálem pochází z objektů zkoumaných během,ces_Latn,1.0000,419.05,Noisy
CTX199904249,882,5,"záchranného výzkumu, který zde probíhal v roce 1998. Objekty byly datovány",ces_Latn,1.0000,594.85,Trash
CTX199904249,882,6,převážně do lužické kultury. Současně s analýzou uhlíků byla zpracována,ces_Latn,1.0000,166.76,Noisy
CTX199904249,882,7,i makrozbytková analýza.,ces_Latn,0.9477,957.02,Trash
CTX199904249,882,8,Metodika,epo_Latn,0.3051,23118.08,Trash
CTX199904249,882,9,K antrakologické analýze bylo předáno 36 vzorků (kontextů). Jednalo se o uhlíky,ces_Latn,1.0000,1358.70,Trash
CTX199904249,882,10,"separované z materiálu, který byl proplavený přes síto s nejmenším průměrem",ces_Latn,1.0000,359.80,Noisy
CTX199904249,882,11,"ok 0,4 mm (flotační metodou na plavící lince typu Ankara). Uhlíky byly vybrány",ces_Latn,1.0000,774.31,Trash
CTX199904249,882,12,v laboratoři pod stereoskopickou lupou při analýze makrozbytků. Ve valné,ces_Latn,1.0000,416.83,Noisy
CTX199904249,882,13,většině náležely uhlíky do nejmenší analyzovatelné kategorie 3-8 mm. Stav,ces_Latn,1.0000,249.39,Noisy
CTX199904249,882,14,uhlíků byl z hlediska zachovalosti dobrý.,ces_Latn,1.0000,476.07,Noisy
CTX199904249,882,15,Jednotlivé zlomky byly lámány (příčný lom) a prohlíženy stereomikroskopem,ces_Latn,0.9999,442.50,Noisy
CTX199904249,882,16,o zvětšení 40x na příčném lomu. Dále byl na plastelíne pomocí žiletky vytvořen,ces_Latn,1.0000,238.71,Noisy
CTX199904249,882,17,"podélný a tangenciální lom, který byl prohlížen mikroskopem při zvětšení do",ces_Latn,1.0000,230.05,Noisy
CTX199904249,882,18,250x. Nalezené anatomické struktury byly porovnávány se snímky,ces_Latn,1.0000,1536.65,Trash
CTX199904249,882,19,v mikroskopickém atlasu dřev (Schweingruber 1978).,ces_Latn,0.9961,414.02,Noisy
CTX199904249,882,20,Výsledky,slk_Latn,0.9958,876.13,Trash
CTX199904249,882,21,Celkem bylo provedeno 526 pozitivních určení a zjištěno 15 druhů dřevin,ces_Latn,1.0000,966.16,Trash
CTX199904249,882,22,"(obr.l). Vzhledem k velikosti uhlíků (převládaly uhlíky od 3 do 8 mm), jde",ces_Latn,1.0000,529.91,Trash
CTX199904249,882,23,"s velkou pravděpodobností o sekundárně přemístěný materiál, který lze",ces_Latn,1.0000,204.13,Noisy
CTX199904249,882,24,interpretovat jako směs konstrukčního a palivového dřeva.,ces_Latn,1.0000,387.30,Noisy
CTX199904249,882,25,Maškovy zahrady,ces_Latn,0.9849,865.11,Trash
CTX199904249,882,26,Juniperus,kor_Hang,0.8013,13982.05,Trash
CTX199904249,882,28,Fraxinus,oci_Latn,0.9629,53602.80,Trash
CTX199904249,882,30,Frangula _.,vie_Latn,0.4681,2059.34,Trash
CTX199904249,882,32,Fagus /,gle_Latn,0.9995,14564.33,Trash
CTX199904249,882,34,Corylus,vie_Latn,0.9936,16475.71,Trash
CTX199904249,882,36,Pinus,ast_Latn,0.7216,2450.38,Trash
CTX199904249,882,38,Picea,vie_Latn,0.9741,2275.35,Trash
CTX199904249,882,40,Pomoid Prunus,eng_Latn,0.3508,970.70,Trash
CTX199904249,882,41,Quercus,eng_Latn,0.5973,5095.71,Trash
CTX199904249,882,42,Abies,lit_Latn,0.4635,29925.21,Trash
CTX199904249,882,44,LAPĚ - Laboratoř archeobotaniky a paleoekologie,ces_Latn,0.9969,1486.43,Trash
CTX199904249,739,2,PŘIČÍSLO,deu_Latn,0.5050,614.03,Trash
CTX199904249,739,3,LOKALITA,kor_Hang,0.9309,141.37,Noisy
CTX199904249,739,4,SONDA,kor_Hang,0.6782,3207.85,Trash
CTX199904249,739,5,OBJEKT,vie_Latn,0.3706,339.94,Noisy
CTX199904249,739,6,VRŠITÁ,vie_Latn,0.5179,259.68,Noisy
CTX199904249,739,7,DATUMNAL,ltz_Latn,0.9966,424.51,Noisy
CTX199904249,739,8,SACEK,vie_Latn,0.4761,3179.82,Trash
CTX199904249,739,9,NALEZ,deu_Latn,0.5767,9303.55,Trash
CTX199904249,739,10,TYPKER,kor_Hang,0.3228,4378.16,Trash
CTX199904249,739,16,ATYPKER,kor_Hang,0.6738,2588.09,Trash
CTX199904249,739,23,MAZANICE,yue_Hant,0.4861,1106.95,Trash
CTX199904249,739,24,ZA 1RKOST1,kor_Hang,0.7746,2749.33,Trash
CTX199904249,739,25,UHLÍKY,deu_Latn,0.9178,137101.25,Trash
CTX199904249,739,26,JINÉ,bod_Tibt,0.3695,3770.67,Trash
CTX199904249,739,27,DATACE,kor_Hang,0.5265,3450.75,Trash
CTX199904249,739,28,ULOŽENI,eng_Latn,0.3732,801.37,Trash
CTX199904249,739,29,POZNÁMKA,deu_Latn,0.4857,281.56,Noisy
CTX199904249,739,30,P0ZNAMKA2,vie_Latn,0.4274,413.66,Noisy
CTX199904249,739,32,Turnov (okr. Semily). Sobotecká ul. ppč. 1818/46,slk_Latn,0.5463,1543.29,Trash
CTX199904249,739,33,|eh |,min_Latn,0.9916,14055.20,Trash
CTX199904249,739,34,S/E11,vie_Latn,0.4281,803.93,Trash
CTX199904249,739,38,ker.,vie_Latn,0.9340,54.07,Noisy
CTX199904249,739,40,LK-1 1,eng_Latn,0.3706,121.46,Noisy
CTX199904249,739,46,LK-1 1,eng_Latn,0.3706,121.46,Noisy
CTX199904249,739,56,[kultura lužická,ces_Latn,0.9968,283.18,Noisy
CTX199904249,739,57,OMCR Turnov,kor_Hang,0.9830,103307.34,Trash
CTX199904249,739,58,Maškovy zahrady - prodejna Discount - Plus,ces_Latn,0.9704,1297.37,Trash
CTX199904249,739,59,25. července 2010,ces_Latn,0.9994,1485.68,Trash
CTX199904249,739,60,Stránka 1191166,ces_Latn,0.8821,10732.44,Trash
CTX199904249,434,4,Výzkum,ces_Latn,1.0000,468.16,Noisy
CTX199904249,434,5,Turnov,vie_Latn,0.6003,40785.12,Trash
CTX199904249,434,6,Maškovy zahrady,ces_Latn,0.9849,865.11,Trash
CTX199904249,434,7,Datum,deu_Latn,0.9669,536029.31,Trash
CTX199904249,434,9,Objekt,deu_Latn,0.9982,716.65,Trash
CTX199904249,434,11,Sektor,deu_Latn,0.9806,2809.39,Trash
CTX199904249,434,13,Poitaeový soubor,ces_Latn,1.0000,2674.31,Trash
CTX199904249,434,14,E3obj02.cdr,deu_Latn,0.6590,736.15,Trash
CTX199904249,434,15,Kreslil,est_Latn,0.8800,2169.87,Trash
CTX199904249,61,1,61,N/A,0,0,Non-text
CTX199904249,61,3,"12/D10, 13/D10, 14/D10, 1/E10, 1/D11, 2/D11, 3/D11, 6/D11, 9/D11, 10/D11, 338/D11,",N/A,0,0,Non-text
CTX199904249,61,4,"2/E11, 3/E11, 4/E11, 5/E11, 7/E11, 1/D12, 2/D12, 3/D12, 10/D12, 11/D12, 1/E12",N/A,0,0,Non-text
CTX199904249,736,1,737,N/A,0,0,Non-text
CTX199904249,736,3,0564/98 1,N/A,0,0,Non-text
CTX199904249,736,7,Ě 1,N/A,0,0,Non-text
CTX199904249,736,11,1 1,N/A,0,0,Non-text
CTX199904249,736,17,: 1,N/A,0,0,Non-text
CTX199904249,736,18,TA,N/A,0,0,Non-text
CTX199904249,736,20,TB,N/A,0,0,Non-text
CTX199904249,736,21,1 1,N/A,0,0,Non-text
CTX199904249,736,22,TC,N/A,0,0,Non-text
CTX199904249,736,23,1 1,N/A,0,0,Non-text
CTX199904249,736,24,TD,N/A,0,0,Non-text
CTX199904249,736,25,1 1,N/A,0,0,Non-text
CTX199904249,736,26,TE,N/A,0,0,Non-text
CTX199904249,736,27,1 1,N/A,0,0,Non-text
CTX199904249,736,29,1 1,N/A,0,0,Non-text
CTX199904249,736,30,AA,N/A,0,0,Non-text
CTX199904249,736,31,1 1,N/A,0,0,Non-text
CTX199904249,736,32,AB,N/A,0,0,Non-text
CTX199904249,736,33,1 1,N/A,0,0,Non-text
CTX199904249,736,34,AC,N/A,0,0,Non-text
CTX199904249,736,35,1 1,N/A,0,0,Non-text
CTX199904249,736,36,AD,N/A,0,0,Non-text
CTX199904249,736,37,1 1,N/A,0,0,Non-text
CTX199904249,736,38,AE,N/A,0,0,Non-text
CTX199904249,736,39,1 1,N/A,0,0,Non-text
CTX199904249,736,40,KOV,N/A,0,0,Non-text
CTX199904249,736,41,1 1,N/A,0,0,Non-text
CTX199904249,736,43,1* 1,N/A,0,0,Non-text
CTX199904249,736,45,1 1,N/A,0,0,Non-text
CTX199904249,736,47,1 1,N/A,0,0,Non-text
CTX199904249,736,49,1 1,N/A,0,0,Non-text
CTX199904249,736,57,1 1,N/A,0,0,Non-text
CTX199904249,864,1,865,N/A,0,0,Non-text
CTX199904249,864,10,20.11.98.,N/A,0,0,Non-text
CTX199904249,864,11,1,N/A,0,0,Non-text
CTX199904249,864,15,TA,N/A,0,0,Non-text
CTX199904249,864,17,TB,N/A,0,0,Non-text
CTX199904249,864,19,TC,N/A,0,0,Non-text
CTX199904249,864,20,1 1,N/A,0,0,Non-text
CTX199904249,864,21,TD,N/A,0,0,Non-text
CTX199904249,864,22,1 1,N/A,0,0,Non-text
CTX199904249,864,23,TE,N/A,0,0,Non-text
CTX199904249,864,24,1 1,N/A,0,0,Non-text
CTX199904249,864,26,I 50 1,N/A,0,0,Non-text
CTX199904249,864,27,AA,N/A,0,0,Non-text
CTX199904249,864,29,AB,N/A,0,0,Non-text
CTX199904249,864,30,1 1,N/A,0,0,Non-text
CTX199904249,864,31,AC,N/A,0,0,Non-text
CTX199904249,864,32,1 1,N/A,0,0,Non-text
CTX199904249,864,33,AD,N/A,0,0,Non-text
CTX199904249,864,34,1 1,N/A,0,0,Non-text
CTX199904249,864,35,AE,N/A,0,0,Non-text
CTX199904249,864,36,1 1,N/A,0,0,Non-text
CTX199904249,864,37,KOV,N/A,0,0,Non-text
CTX199904249,864,38,1 1,N/A,0,0,Non-text
CTX199904249,864,40,I 86 1,N/A,0,0,Non-text
CTX199904249,864,42,1 1,N/A,0,0,Non-text
CTX199904249,864,44,1 1,N/A,0,0,Non-text
CTX199904249,864,54,1 1,N/A,0,0,Non-text
CTX199904249,507,1,508,N/A,0,0,Non-text
CTX199904249,507,6,1998,N/A,0,0,Non-text
CTX199904249,507,7,A,N/A,0,0,Non-text
CTX199904249,507,8,EA,N/A,0,0,Non-text
CTX199904249,507,13,1:2O,N/A,0,0,Non-text
CTX199904249,87,1,87,N/A,0,0,Non-text
CTX199904249,434,16,P. Pinč,slk_Latn,0.9845,16999.22,Trash
CTX199904249,434,17,Mioil,gle_Latn,0.9988,8772.12,Trash
CTX199904249,61,2,"Kůlové jamky a žlaby - 1/C10, 3/C10, 4/D10, 5/D10, 8/D10, 9/D10, 10/D10, 11/D10,",ces_Latn,0.5350,14.96,Noisy
CTX199904249,61,5,+ kůlová dlažba“,ces_Latn,0.9587,504.48,Trash
CTX199904249,61,6,Sídlištní objekt - silo: 21/E11,ces_Latn,0.9471,835.76,Trash
CTX199904249,61,7,Množina: B,slk_Latn,0.6980,461.13,Noisy
CTX199904249,61,8,Číslo objektu: E11/009/98,ces_Latn,0.7645,1551.51,Trash
CTX199904249,61,9,"Lokalita: Turnov - Maškovy zahrady, výzkum 1998 -stavba Discount- Plus; plocha A",ces_Latn,0.7957,837.08,Trash
CTX199904249,61,10,Plocha: A,eng_Latn,0.5160,201.63,Noisy
CTX199904249,61,11,"Popis objektu: zahloubený objekt trojúhelníkového půdorysu, U profil",ces_Latn,0.9860,786.17,Trash
CTX199904249,61,12,"Rozměry: výška 0,24 m, základna 0,2 m, hloubka 0,05 m",ces_Latn,0.9965,105.80,Noisy
CTX199904249,61,13,Výplň 1: středně ulehlá šedohnědá jílovitopísčitá hlína,ces_Latn,1.0000,304.49,Noisy
CTX199904249,61,14,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,61,15,Nálezy: keramika,ces_Latn,0.7176,4385.68,Trash
CTX199904249,61,16,Soubory č.: 465/98,ces_Latn,0.9703,9498.95,Trash
CTX199904249,61,17,Datace 1: kult. lužická,ces_Latn,0.9996,1370.73,Trash
